seqnames,start,end,width,strand,count,name,exon,intron,utr5,utr5.,utr3,utr3.,intergenic,mirna,annot,target_gene,hfk.hf.padj,hfk.hf.log2FC,seed.8mer,seed.7m8,seed.7A1,seed.6mer,target_Ensembl_ID,target_Uniprot_ID,target_Entrez_ID
chr7,98351754,98351867,114,-,1919,peak22439,Tsku,NA,NA,NA,Tsku,NA,FALSE,NA,utr3,Tsku,0.19798824686100427,1.4931760862132017,NA,"miR-27-3p, miR-24-3p","miR-182-5p, miR-96-5p",NA,ENSMUSG00000049580,Q8CBR6,244152
chr7,98352458,98352516,59,-,20258,peak22441,Tsku,NA,NA,NA,NA,NA,FALSE,NA,exon,Tsku,0.06882505294972224,0.8639456614289786,NA,"miR-24-3p, miR-484",NA,NA,ENSMUSG00000049580,Q8CBR6,244152
chr7,98352670,98352721,52,-,2056,peak22442,Tsku,NA,NA,NA,NA,NA,FALSE,NA,exon,Tsku,0.006278036190335356,4.351401087585745,miR-24-3p,NA,NA,NA,ENSMUSG00000049580,Q8CBR6,244152
chr7,98353028,98353089,62,-,9321,peak22444,Tsku,NA,NA,NA,NA,NA,FALSE,NA,exon,Tsku,5.7548886128824715e-5,-2.279839557244382,NA,NA,NA,NA,ENSMUSG00000049580,Q8CBR6,244152
chr7,99153821,99153895,75,-,2735,peak22447,Dgat2,NA,NA,NA,Dgat2,NA,FALSE,NA,utr3,Dgat2,0.009994659814261295,3.9128743076379067,NA,miR-671-5p,NA,NA,ENSMUSG00000030747,Q9DCV3,67800
chr7,99154010,99154063,54,-,12904,peak22448,Dgat2,NA,NA,NA,Dgat2,NA,FALSE,NA,utr3,Dgat2,1.860409858433865e-5,3.2765070089582045,NA,miR-24-3p,NA,miR-139-3p,ENSMUSG00000030747,Q9DCV3,67800
chr7,99154146,99154275,130,-,8243,peak22449,Dgat2,NA,NA,NA,Dgat2,NA,FALSE,NA,utr3,Dgat2,6.507452226948668e-4,3.1266049956926083,NA,NA,NA,NA,ENSMUSG00000030747,Q9DCV3,67800
chr7,99154329,99154389,61,-,6448,peak22450,Dgat2,NA,NA,NA,Dgat2,NA,FALSE,NA,utr3,Dgat2,0.06525976503266238,1.3023120250019629,NA,miR-200-3p/429-3p,NA,"miR-21ac-5p, miR-28-3p",ENSMUSG00000030747,Q9DCV3,67800
chr7,99182450,99182511,62,-,5103,peak22459,Dgat2,NA,NA,NA,NA,NA,FALSE,NA,exon,Dgat2,0.003696920194641798,4.36402275541509,NA,NA,NA,NA,ENSMUSG00000030747,Q9DCV3,67800
chr7,99182627,99182681,55,-,4219,peak22461,Dgat2,NA,Dgat2,Dgat2,NA,NA,FALSE,NA,utr5,Dgat2,0.26556856522529526,0.8519175528859295,let-7-5p/miR-98-5p,NA,miR-196-5p,"miR-103-3p/107-3p, miR-196-5p",ENSMUSG00000030747,Q9DCV3,67800
chr7,99921865,99921914,50,-,1427,peak22471,Rnf169,NA,NA,NA,Rnf169,NA,FALSE,NA,utr3,Rnf169,0.07252049679078258,2.601269599277618,NA,NA,NA,"miR-26-5p, miR-484",ENSMUSG00000058761,E9Q7F2,108937
chr7,99922024,99922077,54,-,17348,peak22472,Rnf169,NA,NA,NA,Rnf169,NA,FALSE,NA,utr3,Rnf169,0.2662146115692264,0.83497082283159485,NA,miR-200-3p/429-3p,NA,NA,ENSMUSG00000058761,E9Q7F2,108937
chr7,100082796,100082866,71,-,2257,peak22474,Pold3,NA,NA,NA,Pold3,Pold3,FALSE,NA,utr3,Pold3,0.13408139259924592,-1.0817515930940256,miR-378-3p,miR-153-3p,let-7-5p/miR-98-5p,NA,ENSMUSG00000030726,Q9EQ28,67967
chr7,100083608,100083663,56,-,1680,peak22476,Pold3,NA,NA,NA,Pold3,NA,FALSE,NA,utr3,Pold3,1.6801241997349176e-4,-2.944060939639021,NA,let-7-5p/miR-98-5p,NA,"miR-196-5p, miR-30a-3p/30d-3p/30e-3p",ENSMUSG00000030726,Q9EQ28,67967
chr7,102013296,102013360,65,-,7060,peak22480,NA,NA,NA,NA,NA,Il18bp,FALSE,NA,utr3*,Il18bp,0.00941520633949774,2.412735710446279,let-7-5p/miR-98-5p,NA,NA,"miR-196-5p, miR-1198-5p, miR-378a-5p",ENSMUSG00000070427,Q9Z0M9,16068
chr7,102238555,102238611,57,-,2309,peak22483,NA,NA,NA,NA,NA,Rhog,FALSE,NA,utr3*,Rhog,0.21880202896515819,-0.8479902759783995,let-7-5p/miR-98-5p,miR-24-3p,NA,miR-196-5p,ENSMUSG00000073982,P84096,56212
chr7,111072197,111072252,56,-,6896,peak22503,Eif4g2,NA,NA,NA,Eif4g2,Eif4g2,FALSE,NA,utr3,Eif4g2,0.019878357918726077,1.6765957381542917,NA,let-7-5p/miR-98-5p,miR-28-3p,miR-196-5p,ENSMUSG00000005610,Q62448,13690
chr7,111072305,111072347,43,-,2046,peak22504,Eif4g2,NA,NA,NA,Eif4g2,Eif4g2,FALSE,NA,utr3,Eif4g2,0.746222838026471,0.36674508250804877,miR-139-5p,"miR-26-5p, miR-17-5p/20-5p/93-5p/106-5p, miR-16-1-3p",NA,miR-130-3p/301-3p,ENSMUSG00000005610,Q62448,13690
chr7,111077410,111077487,78,-,2543,peak22518,Eif4g2,NA,NA,NA,NA,NA,FALSE,NA,exon,Eif4g2,0.042209255970670205,3.296480526165113,NA,NA,NA,miR-181-5p,ENSMUSG00000005610,Q62448,13690
chr7,111078091,111078139,49,-,3466,peak22519,Eif4g2,NA,NA,NA,NA,NA,FALSE,NA,exon,Eif4g2,0.12668948546424844,1.787281826242795,NA,NA,NA,miR-200ab-5p,ENSMUSG00000005610,Q62448,13690
chr7,116334108,116334161,54,-,2897,peak22540,Rps13,NA,Rps13,Rps13,NA,NA,FALSE,NA,utr5,Rps13,0.7038409752708887,-0.31081542751048286,NA,let-7-5p/miR-98-5p,NA,"miR-652-3p, miR-103-3p/107-3p, miR-196-5p, miR-146ab-5p",ENSMUSG00000090862,P62301,68052
chr7,118118992,118119048,57,-,4376,peak22543,Arl6ip1,NA,NA,NA,Arl6ip1,Arl6ip1,FALSE,NA,utr3,Arl6ip1,0.03416675781679129,2.322246058375063,NA,NA,NA,"miR-196-5p, miR-484",ENSMUSG00000030654,Q9JKW0,54208
chr7,118119143,118119199,57,-,11670,peak22544,Arl6ip1,NA,NA,NA,Arl6ip1,Arl6ip1,FALSE,NA,utr3,Arl6ip1,0.0717579804916409,1.0078987453125536,miR-148-3p/152-3p,NA,miR-27-3p,"miR-484, miR-130-3p/301-3p",ENSMUSG00000030654,Q9JKW0,54208
chr7,118119339,118119393,55,-,3626,peak22546,Arl6ip1,NA,NA,NA,Arl6ip1,Arl6ip1,FALSE,NA,utr3,Arl6ip1,0.9215928593347587,-0.08542234562047922,NA,NA,NA,"miR-22-3p, miR-33-5p",ENSMUSG00000030654,Q9JKW0,54208
chr7,118119425,118119483,59,-,2892,peak22547,Arl6ip1,NA,NA,NA,Arl6ip1,Arl6ip1,FALSE,NA,utr3,Arl6ip1,0.039655766748781865,2.494384743482779,NA,"miR-19-3p, miR-30-5p/384-5p, miR-130-3p/301-3p",NA,"miR-26-5p, miR-141-3p, miR-200-3p/429-3p, miR-16-2-3p",ENSMUSG00000030654,Q9JKW0,54208
chr7,118119753,118119810,58,-,8951,peak22548,Arl6ip1,NA,NA,NA,Arl6ip1,Arl6ip1,FALSE,NA,utr3,Arl6ip1,0.001577676514430549,3.1329917791036013,NA,NA,NA,miR-27-3p,ENSMUSG00000030654,Q9JKW0,54208
chr7,118119923,118119979,57,-,3646,peak22549,Arl6ip1,NA,NA,NA,Arl6ip1,Arl6ip1,FALSE,NA,utr3,Arl6ip1,0.26717696688961023,1.0690636673881306,NA,NA,NA,"miR-140-5p, miR-140-5p, miR-30-5p/384-5p",ENSMUSG00000030654,Q9JKW0,54208
chr7,118120146,118120203,58,-,1774,peak22552,Arl6ip1,NA,NA,NA,Arl6ip1,Arl6ip1,FALSE,NA,utr3,Arl6ip1,0.03693938335480449,3.254240085595884,NA,NA,NA,"miR-28-3p, miR-221-3p/222-3p",ENSMUSG00000030654,Q9JKW0,54208
chr7,123286612,123286663,52,-,1648,peak22573,Arhgap17,NA,NA,NA,Arhgap17,NA,FALSE,NA,utr3,Arhgap17,0.28752851091030135,1.2112832249027965,NA,NA,NA,NA,ENSMUSG00000030766,Q3UIA2,70497
chr7,126494573,126494622,50,-,36838,peak22575,Atxn2l,Atxn2l,NA,NA,NA,NA,FALSE,NA,exon,Atxn2l,2.1382320683041883e-17,-3.3067690014998763,NA,NA,let-7-5p/miR-98-5p,NA,ENSMUSG00000032637,Q7TQH0,233871
chr7,126500744,126500840,97,-,7151,peak22576,Atxn2l,NA,NA,NA,NA,NA,FALSE,NA,exon,Atxn2l,0.45437505586402793,0.5413761127311847,miR-24-3p,NA,NA,NA,ENSMUSG00000032637,Q7TQH0,233871
chr7,126795282,126795338,57,-,8350,peak22583,Aldoa,NA,NA,NA,Aldoa,NA,FALSE,NA,utr3,Aldoa,8.973308471674488e-4,3.844175668853733,NA,miR-15-5p/16-5p/195-5p/322-5p/497-5p,miR-27-3p,"miR-103-3p/107-3p, miR-103-3p/107-3p",ENSMUSG00000030695,P05064,11674
chr7,126795774,126795819,46,-,6316,peak22587,Aldoa,Aldoa,NA,NA,NA,NA,FALSE,NA,exon,Aldoa,0.9865137144310173,0.014352571791337726,NA,NA,NA,miR-17-5p/20-5p/93-5p/106-5p,ENSMUSG00000030695,P05064,11674
chr7,126796218,126796290,73,-,4153,peak22589,Aldoa,NA,NA,NA,NA,NA,FALSE,NA,exon,Aldoa,5.230031684391408e-5,-2.518788586375839,miR-484,NA,miR-26-5p,"miR-194-5p, miR-30a-3p/30d-3p/30e-3p, miR-224-5p",ENSMUSG00000030695,P05064,11674
chr7,126869870,126869917,48,-,15374,peak22598,Taok2,Taok2,NA,NA,Taok2,NA,FALSE,NA,utr3,Taok2,0.737440435430611,0.19090766094458816,miR-17-5p/20-5p/93-5p/106-5p,NA,miR-148-3p/152-3p,NA,ENSMUSG00000059981,Q6ZQ29,381921
chr7,127272594,127272651,58,-,4201,peak22616,Sephs2,NA,NA,NA,NA,NA,FALSE,NA,exon,Sephs2,3.387413765337489e-4,-1.9602547797893688,NA,"miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, miR-15-5p/16-5p/195-5p/322-5p/497-5p, let-7-5p/miR-98-5p",NA,"miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-103-3p/107-3p, miR-196-5p",ENSMUSG00000049091,P97364,20768
chr7,127925875,127925970,96,-,85860,peak22617,Prss8,NA,NA,NA,Prss8,Prss8,FALSE,NA,utr3,Prss8,0.07201521883445837,0.715111483872311,NA,miR-24-3p,NA,"miR-17-5p/20-5p/93-5p/106-5p, miR-7-5p",ENSMUSG00000030800,Q9ESD1,76560
chr7,127926060,127926088,29,-,2816,peak22618,Prss8,NA,NA,NA,Prss8,Prss8,FALSE,NA,utr3,Prss8,9.803060787318815e-4,4.859276305427976,NA,NA,NA,miR-24-3p,ENSMUSG00000030800,Q9ESD1,76560
chr7,127926135,127926179,45,-,2198,peak22619,Prss8,NA,NA,NA,Prss8,Prss8,FALSE,NA,utr3,Prss8,0.34123956285347945,1.0144508896109488,NA,NA,NA,"miR-30-5p/384-5p, miR-34-5p/449-5p",ENSMUSG00000030800,Q9ESD1,76560
chr7,127926211,127926296,86,-,2660,peak22620,Prss8,NA,NA,NA,Prss8,Prss8,FALSE,NA,utr3,Prss8,0.0931486553126036,1.664359868435063,NA,NA,miR-671-5p,"miR-26-5p, miR-24-3p",ENSMUSG00000030800,Q9ESD1,76560
chr7,127993596,127993650,55,-,5315,peak22625,Pycard,NA,NA,NA,NA,NA,FALSE,NA,exon,Pycard,0.2298852675995296,0.9532879651727718,NA,NA,NA,miR-183-5p,ENSMUSG00000030793,Q9EPB4,66824
chr7,128276297,128276353,57,-,2052,peak22626,AC124566.2,NA,NA,NA,NA,NA,FALSE,NA,exon,AC124566.2,0.06575304636189229,2.5720429305743586,NA,NA,NA,miR-423-3p,NA,"NA",NA
chr7,133721278,133721370,93,-,2826,peak22632,Dhx32,NA,NA,NA,NA,NA,FALSE,NA,exon,Dhx32,0.18044850341377192,1.5523015478164606,miR-27-3p,NA,NA,miR-375-3p,ENSMUSG00000030986,Q8BZS9,101437
chr7,133724482,133724547,66,-,5856,peak22633,Dhx32,NA,NA,NA,NA,NA,FALSE,NA,exon,Dhx32,0.5770062883741398,-0.4402670733377252,NA,"miR-19-3p, miR-29-3p, miR-224-5p",miR-324-3p,NA,ENSMUSG00000030986,Q8BZS9,101437
chr7,133725224,133725276,53,-,9532,peak22634,Dhx32,NA,NA,NA,NA,NA,FALSE,NA,exon,Dhx32,0.0031313994788772135,2.4614672858501048,NA,NA,miR-27-3p,miR-151-3p,ENSMUSG00000030986,Q8BZS9,101437
chr7,135512894,135512991,98,-,2467,peak22638,Clrn3,NA,NA,NA,Clrn3,NA,FALSE,NA,utr3,Clrn3,0.3012249637983301,1.1252523426363172,NA,let-7-5p/miR-98-5p,NA,"miR-192-5p/215-5p, miR-196-5p",ENSMUSG00000050866,Q8BHH8,212070
chr7,135513575,135513669,95,-,4513,peak22644,Clrn3,NA,NA,NA,Clrn3,NA,FALSE,NA,utr3,Clrn3,0.004341765606722899,4.35033772035258,NA,NA,NA,miR-27-3p,ENSMUSG00000050866,Q8BHH8,212070
chr7,135513768,135513822,55,-,2273,peak22645,Clrn3,NA,NA,NA,Clrn3,NA,FALSE,NA,utr3,Clrn3,0.09457977972270143,1.9433575740814146,NA,miR-29-3p,miR-30a-3p/30d-3p/30e-3p,miR-7-5p,ENSMUSG00000050866,Q8BHH8,212070
chr7,135513890,135513938,49,-,3195,peak22646,Clrn3,NA,NA,NA,Clrn3,NA,FALSE,NA,utr3,Clrn3,0.5949995642423335,0.4325478996156037,NA,"miR-19-3p, miR-130-3p/301-3p, miR-148-3p/152-3p","miR-182-5p, miR-96-5p",NA,ENSMUSG00000050866,Q8BHH8,212070
chr7,140113010,140113064,55,-,14337,peak22654,Echs1,Echs1,NA,NA,NA,NA,FALSE,NA,exon,Echs1,0.049117000686867425,1.0643955457839287,NA,"miR-17-5p/20-5p/93-5p/106-5p, miR-33-5p",NA,"miR-25-3p/32-5p/92-3p/363-3p/367-3p, miR-130-3p/301-3p",ENSMUSG00000025465,Q8BH95,93747
chr7,140871138,140871193,56,-,2883,peak22657,NA,Sirt3,NA,NA,NA,NA,FALSE,NA,intron,Sirt3,0.02571129343123132,3.072804246866351,NA,"miR-10-5p, miR-17-5p/20-5p/93-5p/106-5p, miR-221-3p/222-3p",miR-130-3p/301-3p,"miR-33-5p, miR-33-5p, miR-130-3p/301-3p",ENSMUSG00000025486,Q8R104,64384
chr7,141010635,141010686,52,-,1085,peak22658,Ifitm3,NA,Ifitm3,NA,NA,NA,FALSE,NA,utr5,Ifitm3,0.3470334540649829,1.1900344642951577,NA,NA,NA,miR-103-3p/107-3p,ENSMUSG00000025492,Q9CQW9,66141
chr7,141265070,141265119,50,-,1277,peak22669,Irf7,Irf7,NA,NA,NA,NA,FALSE,NA,exon,Irf7,0.03472376328749053,3.3385101173787954,NA,NA,NA,NA,ENSMUSG00000025498,P70434,54123
chr7,141269167,141269231,65,-,4369,peak22674,Cdhr5,NA,NA,NA,NA,Cdhr5,FALSE,NA,utr3*,Cdhr5,0.32664385028412213,-0.57453491498002085,NA,NA,NA,miR-185-5p,ENSMUSG00000025497,Q8VHF2,72040
chr7,141276458,141276513,56,-,75066,peak22692,Cdhr5,NA,NA,NA,NA,Sct,FALSE,NA,utr3*,Sct,7.638636937462086e-4,1.5263984305716478,miR-24-3p,NA,NA,"miR-140-5p, miR-194-2-3p/6926-5p/7055-5p, miR-194-2-3p/6926-5p/7055-5p",ENSMUSG00000038580,Q08535,20287
chr7,141409894,141409945,52,-,1593,peak22696,Pddc1,Pddc1,NA,NA,NA,NA,FALSE,NA,exon,Pddc1,0.22481671142514265,1.5584230806782735,NA,miR-652-3p,NA,miR-103-3p/107-3p,ENSMUSG00000051007,Q8BFQ8,NA
chr7,142376245,142376316,72,-,2602,peak22708,Ctsd,RP23-145I16.3,NA,NA,Ctsd,NA,FALSE,NA,utr3,Ctsd,0.013258851784642688,3.7716175540702257,NA,NA,NA,miR-15-5p/16-5p/195-5p/322-5p/497-5p,ENSMUSG00000007891,P18242,13033
chr7,142376450,142376520,71,-,4399,peak22710,Ctsd,RP23-145I16.3,NA,NA,Ctsd,NA,FALSE,NA,utr3,Ctsd,0.7429702685584858,0.25112442560767934,NA,NA,miR-1198-5p,miR-141-3p,ENSMUSG00000007891,P18242,13033
chr7,143501659,143501710,52,-,2203,peak22713,Phlda2,NA,NA,NA,Phlda2,NA,FALSE,NA,utr3,Phlda2,0.3821307294714507,0.8773704097142658,NA,miR-24-3p,miR-141-5p/6769b-3p,NA,ENSMUSG00000010760,O08969,22113
chr7,143689743,143689800,58,-,3770,peak22717,Osbpl5,NA,NA,NA,Osbpl5,NA,FALSE,NA,utr3,Osbpl5,0.008362141189019213,-1.566441741838973,miR-17-5p/20-5p/93-5p/106-5p,NA,NA,miR-24-5p,ENSMUSG00000037606,Q9ER64,79196
chr7,143818082,143818132,51,-,3387,peak22718,NA,Nadsyn1,NA,NA,NA,NA,FALSE,NA,intron,Nadsyn1,0.0015719582326112677,4.901556144650057,NA,NA,miR-26-5p,miR-671-5p,ENSMUSG00000031090,Q711T7,78914
chr7,144436063,144436131,69,-,3449,peak22719,Cttn,NA,NA,NA,Cttn,NA,FALSE,NA,utr3,Cttn,0.005761407276580035,4.452074843222131,miR-182-5p,NA,"miR-96-5p, miR-30a-3p/30d-3p/30e-3p","miR-361-5p, miR-186-5p, miR-345-5p",ENSMUSG00000031078,Q60598,13043
chr7,144517653,144517718,66,-,3252,peak22726,Ppfia1,NA,NA,NA,NA,Ppfia1,FALSE,NA,utr3*,Ppfia1,0.03720730401333501,-1.3579146943933345,NA,"let-7-5p/miR-98-5p, miR-147-3p",NA,"miR-210-3p, miR-196-5p",ENSMUSG00000037519,B2RXW8,233977
chr7,144627730,144627777,48,-,1511,peak22730,NA,Ano1,NA,NA,NA,NA,FALSE,NA,intron,Ano1,0.5377027178204896,0.6120120320270713,NA,miR-33-5p,NA,miR-22-3p,ENSMUSG00000031075,Q8BHY3,101772
chr7,144934021,144934076,56,-,14446,peak22735,Ccnd1,NA,NA,NA,NA,NA,FALSE,NA,exon,Ccnd1,2.664445730222572e-4,2.4049237780284987,miR-147-3p,miR-17-5p/20-5p/93-5p/106-5p,miR-210-3p,"miR-185-5p, miR-186-5p",ENSMUSG00000070348,P25322,12443
chr7,144934122,144934142,21,-,790,peak22736,Ccnd1,NA,NA,NA,NA,NA,FALSE,NA,exon,Ccnd1,0.02011535676208958,4.068515563991135,NA,NA,NA,miR-15-5p/16-5p/195-5p/322-5p/497-5p,ENSMUSG00000070348,P25322,12443
chr8,11812200,11812255,56,+,4229,peak22752,NA,Arhgef7,NA,NA,NA,NA,FALSE,NA,intron,Arhgef7,0.002632811780064927,4.786992496752104,miR-194-5p,NA,NA,NA,ENSMUSG00000031511,Q9ES28,54126
chr8,11833604,11833705,102,+,3345,peak22756,Arhgef7,NA,NA,NA,Arhgef7,NA,FALSE,NA,utr3,Arhgef7,0.25900602625560853,1.036113869801879,NA,"miR-194-5p, miR-200-3p/429-3p",NA,miR-103-3p/107-3p,ENSMUSG00000031511,Q9ES28,54126
chr8,11833778,11833831,54,+,1676,peak22757,Arhgef7,NA,NA,NA,Arhgef7,NA,FALSE,NA,utr3,Arhgef7,0.04431610206113839,3.27180575078299,NA,NA,NA,"miR-103-3p/107-3p, miR-10-5p, miR-29-3p",ENSMUSG00000031511,Q9ES28,54126
chr8,13295994,13296108,115,+,2092,peak22777,Tmco3,NA,NA,NA,NA,NA,FALSE,NA,exon,Tmco3,0.043732069804212084,3.168524546567688,miR-200-3p/429-3p,NA,NA,miR-378a-5p,ENSMUSG00000038497,Q8BH01,234076
chr8,13940458,13940504,47,+,952,peak22784,Fbxo25,NA,NA,NA,Fbxo25,NA,FALSE,NA,utr3,Fbxo25,0.5650692624742617,0.6466930391993403,miR-17-5p/20-5p/93-5p/106-5p,NA,NA,"miR-33-5p, miR-130-3p/301-3p",ENSMUSG00000038365,Q9D2Y6,66822
chr8,14897002,14897060,59,+,6088,peak22785,Cln8,NA,NA,NA,Cln8,NA,FALSE,NA,utr3,Cln8,0.25069769332674297,0.8476792270296502,NA,NA,NA,miR-200-3p/429-3p,ENSMUSG00000026317,Q9QUK3,26889
chr8,15028494,15028547,54,+,1456,peak22786,Kbtbd11,NA,NA,NA,NA,NA,FALSE,NA,exon,Kbtbd11,0.1614033701134704,-1.234498880029025,NA,"miR-196-5p, let-7-5p/miR-98-5p",NA,miR-7-5p,ENSMUSG00000055675,Q8BNW9,74901
chr8,22942613,22942667,55,+,8984,peak22797,Kat6a,NA,NA,NA,Kat6a,NA,FALSE,NA,utr3,Kat6a,0.07135640153452036,1.1612982851531213,miR-139-5p,miR-22-3p,miR-183-3p,NA,ENSMUSG00000031540,Q8BZ21,244349
chr8,25718744,25718798,55,+,6827,peak22800,Nsd3,NA,NA,Plpp5,Nsd3,NA,FALSE,NA,utr3,Nsd3,0.026796210335684214,1.8098826733180058,miR-182-5p,"miR-200-3p/429-3p, miR-224-5p",miR-96-5p,NA,NA,Q6P2L6,234135
chr8,25724222,25724301,80,+,2567,peak22802,Plpp5,NA,NA,NA,Plpp5,Plpp5,FALSE,NA,utr3,Plpp5,0.017506775869585576,3.6352794140411837,"miR-210-3p, let-7-5p/miR-98-5p",NA,miR-147-3p,"miR-375-3p, miR-196-5p",NA,Q3UMZ3,71910
chr8,25724354,25724423,70,+,1581,peak22803,Plpp5,NA,NA,NA,Plpp5,Plpp5,FALSE,NA,utr3,Plpp5,0.4476294332414347,0.8574191156877077,miR-17-5p/20-5p/93-5p/106-5p,NA,NA,miR-130-3p/301-3p,NA,Q3UMZ3,71910
chr8,27037026,27037078,53,+,1810,peak22806,Erlin2,NA,NA,NA,Erlin2,NA,FALSE,NA,utr3,Erlin2,0.061597059737312054,2.5878263397546477,NA,"miR-324-3p, miR-24-5p",NA,miR-28-3p,ENSMUSG00000031483,Q8BFZ9,244373
chr8,27037103,27037167,65,+,2602,peak22807,Erlin2,NA,NA,NA,Erlin2,NA,FALSE,NA,utr3,Erlin2,0.24880933506478403,1.2831517442454445,NA,miR-26-5p,NA,miR-21ac-5p,ENSMUSG00000031483,Q8BFZ9,244373
chr8,33417299,33417363,65,+,3385,peak22818,Purg,NA,NA,NA,Purg,NA,FALSE,NA,utr3,Purg,0.03484692590443674,3.310429354623881,NA,miR-29-3p,NA,"miR-375-3p, miR-1198-5p",ENSMUSG00000049184,Q8R4E6,75029
chr8,33777103,33777151,49,+,6924,peak22819,Gtf2e2,NA,NA,NA,Gtf2e2,NA,FALSE,NA,utr3,Gtf2e2,0.8887308370256152,0.10094277268860745,"miR-21ac-5p, miR-10-5p",NA,NA,NA,ENSMUSG00000031585,Q9D902,68153
chr8,45027636,45027685,50,+,1976,peak22840,Fat1,Fat1,NA,NA,NA,NA,FALSE,NA,exon,Fat1,0.049835254107246214,3.271440275135707,NA,"miR-378-3p, miR-146ab-5p",NA,"miR-27-3p, miR-182-5p, miR-96-5p",ENSMUSG00000070047,Q9QXA3,14107
chr8,45051987,45052036,50,+,2958,peak22845,Fat1,NA,NA,NA,Fat1,Fat1,FALSE,NA,utr3,Fat1,0.08353335081097432,1.7541879840819912,NA,miR-194-5p,NA,miR-221-3p/222-3p,ENSMUSG00000070047,Q9QXA3,14107
chr8,46637967,46638020,54,+,5667,peak22851,Casp3,Casp3,NA,NA,NA,NA,FALSE,NA,exon,Casp3,0.09188473195418936,1.2587737301419113,NA,NA,"miR-210-3p, miR-147-3p",miR-153-3p,ENSMUSG00000031628,P70677,12367
chr8,56320198,56320252,55,+,2272,peak22857,Hpgd,NA,NA,NA,Hpgd,NA,FALSE,NA,utr3,Hpgd,0.16443237022972956,1.4700297853375963,NA,miR-30a-3p/30d-3p/30e-3p,NA,miR-345-5p,ENSMUSG00000029919 ENSMUSG00000031613,Q9JHF7 Q8VCC1,54486 15446
chr8,56320631,56320749,119,+,5088,peak22860,Hpgd,NA,NA,NA,Hpgd,NA,FALSE,NA,utr3,Hpgd,0.07961699403761212,1.3997804410875148,miR-141-3p,NA,NA,"miR-328-3p, miR-324-3p",ENSMUSG00000029919 ENSMUSG00000031613,Q9JHF7 Q8VCC1,54486 15446
chr8,61329398,61329454,57,+,2839,peak22864,Sh3rf1,NA,NA,NA,NA,NA,FALSE,NA,exon,Sh3rf1,0.03342077959159059,2.992401261220982,miR-17-5p/20-5p/93-5p/106-5p,NA,let-7-5p/miR-98-5p,NA,ENSMUSG00000031642,Q69ZI1,59009
chr8,64965561,64965619,59,+,2308,peak22870,Tmem192,NA,NA,NA,Tmem192,Tmem192,FALSE,NA,utr3,Tmem192,0.7998285697621622,-0.22035391423348563,miR-26-5p,miR-34-5p/449-5p,NA,miR-194-2-3p/6926-5p/7055-5p,ENSMUSG00000025521,Q9CXT7,73067
chr8,68346822,68346890,69,+,3218,peak22871,Sh2d4a,Sh2d4a,NA,NA,Sh2d4a,NA,FALSE,NA,utr3,Sh2d4a,0.10170807358797139,1.8045216368528405,NA,NA,"miR-182-5p, miR-96-5p","miR-27-3p, miR-375-3p",ENSMUSG00000053886,Q9D7V1,72281
chr8,69102494,69102550,57,+,1836,peak22872,Atp6v1b2,NA,NA,NA,NA,NA,FALSE,NA,exon,Atp6v1b2,0.4357948447379369,0.8607967728636949,NA,miR-200-3p/429-3p,NA,miR-652-3p,ENSMUSG00000006273,P62814,11966
chr8,69105863,69105921,59,+,2637,peak22874,Atp6v1b2,NA,NA,NA,NA,NA,FALSE,NA,exon,Atp6v1b2,0.28940838146774955,1.1580352241068224,NA,NA,NA,NA,ENSMUSG00000006273,P62814,11966
chr8,70699076,70699148,73,+,1330,peak22888,Jund,NA,NA,NA,NA,NA,FALSE,NA,exon,Jund,1.6980196977994067e-4,-2.606331725616713,miR-29-3p,NA,NA,NA,ENSMUSG00000071076,P15066,16478
chr8,70699418,70699476,59,+,5238,peak22891,Jund,NA,NA,NA,NA,NA,FALSE,NA,exon,Jund,0.03950980735127554,-1.193444293588151,miR-22-3p,NA,NA,NA,ENSMUSG00000071076,P15066,16478
chr8,71367641,71367691,51,+,1463,peak22900,Use1,Use1,NA,NA,NA,NA,FALSE,NA,exon,Use1,0.4820495123865645,-0.6145396062355911,miR-103-3p/107-3p,NA,NA,miR-30a-3p/30d-3p/30e-3p,ENSMUSG00000002395,Q9CQ56,67023
chr8,74889991,74890044,54,+,2832,peak22908,Isx,NA,NA,NA,NA,NA,FALSE,NA,exon,Isx,0.5119359533884111,0.7250232447775883,NA,miR-196-5p,"miR-22-3p, miR-7-5p",NA,ENSMUSG00000031621,A1A546,71597
chr8,74892999,74893065,67,+,1760,peak22909,Isx,NA,NA,NA,Isx,NA,FALSE,NA,utr3,Isx,0.28231385502310874,-0.8689724635196774,NA,miR-378-3p,NA,miR-183-5p,ENSMUSG00000031621,A1A546,71597
chr8,76913766,76913820,55,+,4344,peak22913,NA,Nr3c2,NA,NA,NA,NA,FALSE,NA,intron,Nr3c2,0.03644257623063156,3.001555458201976,miR-30a-3p/30d-3p/30e-3p,NA,NA,NA,ENSMUSG00000031618,Q8VII8,110784
